Date,SoilMineralN,UptakeN,ResidueN,SoilOMN,FertiliserN,CropN,ProductN,LostN,RSWC,Drainage,Irrigation,Green cover,NDemand
25/01/2023 12:00:00 am,0,0.28498846445927484,0,1.230948836151919,0,344.25171269437135,156.47805122471425,0,0.90000000000000002,0,0,0,344.25171269437135
26/01/2023 12:00:00 am,57.672264243530236,0,6.3908862753347506,1.281377968195482,0,0,0,0,0.90227272727272723,0,0,0,0
27/01/2023 12:00:00 am,64.436320136997438,0,5.6029814534133564,1.1610744400538422,0,0,0,0,0.88015495867768589,0,0,0,0
28/01/2023 12:00:00 am,70.568601244737053,0,5.0807576821077483,1.0515234256318762,0,0,0,0,0.83105348422238912,0,0,0,0
29/01/2023 12:00:00 am,76.618810542066669,0,5.0041517858451705,1.0460575114844559,0,0,0,0,0.78155900951665402,0,0,0,0
30/01/2023 12:00:00 am,82.375443805567656,0,4.7529920218815427,1.0036412416194478,0,0,0,0,0.73318707254741244,0,0,0,0
31/01/2023 12:00:00 am,88.165821628135859,0,4.5356814711208955,1.254696351447308,0,0,0,0,0.88158199129382064,0,13.200000000000005,0,0
1/02/2023 12:00:00 am,93.804791639512189,0,4.3574792190263558,1.2814907923499701,0,0,0,0,0.86599167672271748,0,0,0,0
2/02/2023 12:00:00 am,98.829474856635343,0,3.8641715627013724,1.1605116544217864,0,0,0,0,0.82325889827453647,0,0,0,0
3/02/2023 12:00:00 am,103.32958383401953,0,3.443411840893468,1.0566971364907265,0,0,0,0,0.78342076460953158,0,0,0,0
4/02/2023 12:00:00 am,107.53408072489843,0,3.1515865260202673,1.0529103648586271,0,0,0,0,0.79126886862621215,0,0,0,0
5/02/2023 12:00:00 am,111.23478339533384,0,2.7605518602528818,0.94015081018253199,0,0,0,0,0.7549666172982995,0,0,0,0
6/02/2023 12:00:00 am,114.55524127044553,0,2.4675785048212333,0.85287937029046579,0,0,0,0,0.71692328710658959,0,0,0,0
7/02/2023 12:00:00 am,117.83227262180347,0,2.2420546153563663,1.0349767360015607,0,0,0,0,0.88938248182740232,0,13.200000000000005,0,0
8/02/2023 12:00:00 am,121.03487610885324,0,2.1853070181126881,1.0172964689370756,0,0,0,0,0.8349548883694734,0,0,0,0
9/02/2023 12:00:00 am,124.2427683238373,0,2.1261349295316307,1.0817572854524287,0,0,0,0,0.84082849277412264,0,0,0,0
10/02/2023 12:00:00 am,127.13684947173195,0,1.888929861745396,1.0051512861492571,0,0,0,0,0.82196888631723475,0,0,0,0
11/02/2023 12:00:00 am,129.95961565511979,0,1.8133640188135303,1.0094021645743219,0,0,0,0,0.79474326355798741,0,0,0,0
12/02/2023 12:00:00 am,132.74043379167298,0,1.7192004528554534,1.0616176836977387,0,0,0,0,0.81185614120700933,0,0,0,0
13/02/2023 12:00:00 am,135.15143644076949,0,1.461400451318795,0.94960219777773591,0,0,0,0,0.80173584345151794,0,0,0,0
14/02/2023 12:00:00 am,137.32422887643159,0,1.2724261959155854,0.90036623974651264,0,0,0,0,0.82210885686515867,0,0,0,0
15/02/2023 12:00:00 am,139.44486751493835,0,1.2147191558363772,0.90591948267038425,0,0,0,0,0.80511184519241508,0,0,0,0
16/02/2023 12:00:00 am,141.5028342870479,0,1.1596172490863097,0.8983495230232369,0,0,0,0,0.77543907787888933,0,0,0,0
17/02/2023 12:00:00 am,143.51913773862032,0,1.1231337926775922,0.8931696588948087,0,0,0,0,0.73298822467410807,0,0,0,0
18/02/2023 12:00:00 am,145.81928006277431,0,1.1071477560116421,1.1929945681423655,0,0,0,0,0.89902081003624956,0,13.200000000000005,0,0
19/02/2023 12:00:00 am,148.03657642001761,0,1.0351783994269397,1.182117957816353,0,0,0,0,0.87786358280694454,0,0,0,0
20/02/2023 12:00:00 am,150.25088440209339,0,0.95410402719871001,1.2602039548770476,0,0,0,0,0.92587185051561438,0,0,0,0
21/02/2023 12:00:00 am,152.44930031314505,0,0.90548344758232702,1.2929324634693311,0,0,0,0,0.91653738707449306,0,0,0,0
22/02/2023 12:00:00 am,154.45135635710653,0,0.76253211811794586,1.2395239258435429,0,0,0,0,0.96214932402565245,0,0,0,0
23/02/2023 12:00:00 am,156.18833800921368,0,0.63708413398761365,1.0998975181195421,0,0,0,0,0.96495094873346077,0,0,0,0
24/02/2023 12:00:00 am,157.97069320726837,0,0.62988821174627674,1.1524669863084003,0,0,0,0,0.93728755215122994,0,0,0,0
25/02/2023 12:00:00 am,159.70930593222585,0,0.59762093029564767,1.1409917946618362,0,0,0,0,0.9046861476334318,0,0,0,0
26/02/2023 12:00:00 am,161.27605144039171,0,0.53237959174988703,1.0343659164160011,0,0,0,0,0.86034673071347711,0,0,0,0
27/02/2023 12:00:00 am,162.77909028200338,0,0.49952848662437077,1.0035103549873106,0,0,0,0,0.82317577762802463,0,0,0,0
28/02/2023 12:00:00 am,164.215530362062,0,0.45572500147738992,0.98071507858123219,0,0,0,0,0.8165975581066659,0,0,0,0
1/03/2023 12:00:00 am,165.60940126859333,0,0.42109906007095788,0.9727718464603714,0,0,0,0,0.81033828256210028,0,0,0,0
2/03/2023 12:00:00 am,166.90887865292495,0,0.38284951216849095,0.91662787216314012,0,0,0,0,0.77963852515350407,0,0,0,0
3/03/2023 12:00:00 am,168.23628607308908,0,0.36703922743717499,0.96036819272694252,0,0,0,0,0.7820819366983941,0,0,0,0
4/03/2023 12:00:00 am,169.42697594792568,0,0.32210121806795655,0.86858865676865449,0,0,0,0,0.7510352914745374,0,0,0,0
5/03/2023 12:00:00 am,170.52169395373173,0,0.28260314343515347,0.81211486237087893,0,0,0,0,0.75023065701357361,0,0,0,0
6/03/2023 12:00:00 am,171.68138828999378,0,0.27922177080419885,0.88047256545784491,0,0,0,0,0.7539312453750161,0,0,0,0
7/03/2023 12:00:00 am,172.87372925673537,0,0.27464107267947213,0.91769989406214592,0,0,0,0,0.72884450323107575,0,0,0,0
8/03/2023 12:00:00 am,173.96777231989054,0,0.23851056888614153,0.85553249426901989,0,0,0,0,0.72783641975087532,0,0,0,0
9/03/2023 12:00:00 am,174.93895160841723,0,0.20367903454902603,0.76750025397766919,0,0,0,0,0.71953426860992908,0,0,0,0
10/03/2023 12:00:00 am,176.08036960606412,0,0.18781521777108878,0.9536027798758111,0,0,0,0,0.8943412000455836,0,13.200000000000005,0,0
11/03/2023 12:00:00 am,177.25510997619432,0,0.18168317245590515,0.99305719767430323,0,0,0,0,0.8873256909526025,0,0,0,0
12/03/2023 12:00:00 am,178.38019307664112,0,0.16464838359902956,0.96043471684778114,0,0,0,0,0.88339263552402303,0,0,0,0
13/03/2023 12:00:00 am,179.45246998519389,0,0.14717232271794956,0.92510458583482968,0,0,0,0,0.89190049023902218,0,0,0,0
14/03/2023 12:00:00 am,180.52959368364708,0,0.13813995144461444,0.93898374700859732,0,0,0,0,0.89555289516900005,0,0,0,0
15/03/2023 12:00:00 am,181.6345025037038,0,0.13396930553980724,0.97093951451690863,0,0,0,0,0.88076177433530456,0,0,0,0
16/03/2023 12:00:00 am,182.78825125186339,0,0.128116433004692,1.0256323151548983,0,0,0,0,0.89385643977513485,0,0,0,0
17/03/2023 12:00:00 am,183.88363774324898,0,0.1127294719967864,0.98265701938882577,0,0,0,0,0.90934563856982775,0,0,0,0
18/03/2023 12:00:00 am,184.91682077909763,0,0.10164835598517641,0.93153467986350302,0,0,0,0,0.89667642966080485,0,0,0,0
19/03/2023 12:00:00 am,185.93246124261509,0,0.095864893680115415,0.91977556983733122,0,0,0,0,0.87333258112974033,0,0,0,0
20/03/2023 12:00:00 am,186.93729883841547,0,0.091341040274173224,0.91349655552621867,0,0,0,0,0.84366594523503879,0,0,0,0
21/03/2023 12:00:00 am,187.92875182803084,0,0.086450277907516693,0.90500271170785496,0,0,0,0,0.81707809268103748,0,0,0,0
22/03/2023 12:00:00 am,188.91994570631334,0,0.078217496900080619,0.91297638138242365,0,0,0,0,0.84648294702700122,0,0,0,0
23/03/2023 12:00:00 am,189.81535018189564,0,0.06874418828434159,0.82666028729795105,0,0,0,0,0.82304490493363602,0,0,0,0
24/03/2023 12:00:00 am,190.68455865293049,0,0.06369288556174979,0.80551558547309943,0,0,0,0,0.80841902960271583,0,0,0,0
25/03/2023 12:00:00 am,191.5748205686059,0,0.061611699735721004,0.82865021593969956,0,0,0,0,0.79327715432868184,0,0,0,0
26/03/2023 12:00:00 am,192.45821307276705,0,0.05755035395426944,0.82584215020687257,0,0,0,0,0.78548113228389449,0,0,0,0
27/03/2023 12:00:00 am,193.37192570446584,0,0.0548900621580799,0.85882256954071723,0,0,0,0,0.78966745303071673,0,0,0,0
28/03/2023 12:00:00 am,194.30978345919601,0,0.051960187029294502,0.88589756770088879,0,0,0,0,0.79304217429332924,0,0,0,0
29/03/2023 12:00:00 am,195.18779527154464,0,0.044869244389857954,0.83314256795878516,0,0,0,0,0.81249544173898591,0,0,0,0
30/03/2023 12:00:00 am,196.02347631410413,0,0.040486935700684512,0.79519410685880343,0,0,0,0,0.80651073138325902,0,0,0,0
31/03/2023 12:00:00 am,196.89596250436153,0,0.039749167734655089,0.83273702252277182,0,0,0,0,0.79054599599076136,0,0,0,0
1/04/2023 12:00:00 am,197.77962616313587,0,0.038045074649460275,0.845618584124881,0,0,0,0,0.7727222840214143,0,0,0,0
2/04/2023 12:00:00 am,198.62884663799915,0,0.033910921797286164,0.81530955306597597,0,0,0,0,0.78151032909948837,0,0,0,0
3/04/2023 12:00:00 am,199.42003923544013,0,0.030070252576763323,0.7611223448642237,0,0,0,0,0.77431533477692738,0,0,0,0
4/04/2023 12:00:00 am,200.21918284652938,0,0.028357466956379085,0.77078614413287028,0,0,0,0,0.77202858826197385,0,0,0,0
