Date,SoilMineralN,UptakeN,ResidueN,SoilOMN,FertiliserN,CropN,ProductN,LostN,RSWC,Drainage,Irrigation,Green cover,NDemand
1/08/2021 12:00:00 am,0,0.52152793186783697,0,0.57876524787622219,0,76.799999999999997,71.250000000000014,0,0.90000000000000002,0,0,0.99999995543201425,76.799999999999997
2/08/2021 12:00:00 am,60.572527456179529,0,-0.059599697620853757,0.63212715380038476,0,0,0,0,0.87000000000000011,0,0,0,0
3/08/2021 12:00:00 am,61.194925700705198,0,-0.062056315132826882,0.68445455965850055,0,0,0,0,0.83012500000000011,0,0,0,0
4/08/2021 12:00:00 am,61.880513976818193,0,-0.06173670797557336,0.74732498408857206,0,0,0,0,0.84553645833333346,0,0,0,0
5/08/2021 12:00:00 am,62.279955600453555,0,-0.043959193414447678,0.44340081704980555,0,0,0,0,0.77859815538194443,0,0,0,0
6/08/2021 12:00:00 am,62.708274533998143,0,-0.044815144065485008,0.47313407761007453,0,0,0,0,0.75264488353587966,0,0,0,0
7/08/2021 12:00:00 am,63.272677145580843,0,-0.051782585680502313,0.61618519726319609,0,0,0,0,0.73481532637381841,0,0,0,0
8/08/2021 12:00:00 am,63.763339076886538,0,-0.046127667523357396,0.53678959882905486,0,0,0,0,0.69807456005512758,0,0,0,0
9/08/2021 12:00:00 am,62.25586754305948,0,-0.048120835941227402,0.86461757501451797,0,0,0,2.3239682729003435,1,2.3576403212128056,0,0,0
10/08/2021 12:00:00 am,62.734487820909266,0,-0.032381518658809338,0.51100179650859745,0,0,0,0,0.98749999999999993,0,0,0,0
11/08/2021 12:00:00 am,63.232026263316946,0,-0.032913243867692399,0.5304516862753732,0,0,0,0,0.91343750000000001,0,0,0,0
12/08/2021 12:00:00 am,63.858115708250835,0,-0.03568737321033022,0.66177681814421907,0,0,0,0,0.9306263020833333,0,0,0,0
13/08/2021 12:00:00 am,64.650348469364374,0,-0.041932171421110276,0.83416493253464352,0,0,0,0,0.86858454861111112,0,0,0,0
14/08/2021 12:00:00 am,65.220922783990233,0,-0.03301393071382519,0.60358824533968569,0,0,0,0,0.81429801432291671,0,0,0,0
15/08/2021 12:00:00 am,65.730349721485808,0,-0.03054034960519092,0.53996728710076691,0,0,0,0,0.75661857164171009,0,0,0,0
16/08/2021 12:00:00 am,66.161299093063391,0,-0.026964168387700105,0.45791353996528295,0,0,0,0,0.71563506567778423,0,0,0,0
17/08/2021 12:00:00 am,66.782098954871586,0,-0.034582449524023007,0.65538231133221903,0,0,0,0,0.65301699743097807,0,0,0,0
18/08/2021 12:00:00 am,67.402832571607661,0,-0.033230622052666803,0.65396423878873966,0,0,0,0,0.62070738929032132,0,0,0,0
19/08/2021 12:00:00 am,67.780960510856133,0,-0.022747734596289093,0.40087567384477085,0,0,0,0,0.5876602300042999,0,0,0,0
20/08/2021 12:00:00 am,68.175410946725364,0,-0.022964907959277747,0.41741534382850953,0,0,0,0,0.54358571275397738,0,0,0,0
21/08/2021 12:00:00 am,68.583433158228615,0,-0.022917460243152998,0.43093967174639691,0,0,0,0,0.50281678429742904,0,0,0,0
22/08/2021 12:00:00 am,68.836419366754868,0,-0.015596789062113925,0.26858299758836945,0,0,0,0,0.47767594508255762,0,0,0,0
23/08/2021 12:00:00 am,69.100769692846185,0,-0.014668568136079196,0.27901889422738724,0,0,0,0,0.44981151495274174,0,0,0,0
24/08/2021 12:00:00 am,69.371779982698328,0,-0.013597352301494059,0.28460764215363077,0,0,0,0,0.42169829526819536,0,0,0,0
25/08/2021 12:00:00 am,69.82498669467725,0,-0.015384273964248907,0.46859098594316145,0,0,0,0,0.7953421518139332,0,9.6000000000000014,0,0
26/08/2021 12:00:00 am,70.301739579558429,0,-0.01566922376474833,0.49242210864592373,0,0,0,0,0.74231934169300429,0,0,0,0
27/08/2021 12:00:00 am,70.904720239489237,0,-0.018013989126482999,0.62099464905729451,0,0,0,0,0.68973838832308321,0,0,0,0
28/08/2021 12:00:00 am,71.732642165738824,0,-0.020538108816252953,0.84846003506583656,0,0,0,0,0.71071089228891615,0,0,0,0
29/08/2021 12:00:00 am,72.538115629805674,0,-0.018701045656624338,0.82417450972347739,0,0,0,0,0.6824075753672475,0,0,0,0
30/08/2021 12:00:00 am,73.422177541931291,0,-0.015504489311091163,0.89956640143669886,0,0,0,0,0.8318172912909757,0,0,0,0
31/08/2021 12:00:00 am,74.027661379588864,0,-0.010901881582984663,0.61638571924055319,0,0,0,0,0.81869233210680603,0,0,0,0
1/09/2021 12:00:00 am,74.538011442716922,0,-0.0093214754287884727,0.51967153855685133,0,0,0,0,0.77926861273390902,0,0,0,0
2/09/2021 12:00:00 am,74.990725682547307,0,-0.0082966762413720918,0.46101091607176076,0,0,0,0,0.73705822954415556,0,0,0,0
3/09/2021 12:00:00 am,75.48608664263152,0,-0.0084963236520825269,0.50385728373630168,0,0,0,0,0.68484993828477803,0,0,0,0
4/09/2021 12:00:00 am,75.894457155383236,0,-0.0072093860528936737,0.4155798988046025,0,0,0,0,0.63063265150389969,0,0,0,0
