Date,SoilMineralN,UptakeN,ResidueN,SoilOMN,FertiliserN,CropN,ProductN,LostN,RSWC,Drainage,Irrigation,Green cover,NDemand,StoverNconc,ProductNconc
17/12/2020 12:00:00 am,0,0.12296329106266057,0,0.3602205686237237,0,158.48980603448274,101.08979999999998,0,0.90000000000000002,0,0,0.0031397174254315097,158.48980603448274,0.0050000000000000001,0.012
18/12/2020 12:00:00 am,10.659389763173712,0,-0.62050354473893288,0.27989330791264483,0,0,0,0,0.82363636363636361,0,0,0,0,0,0
19/12/2020 12:00:00 am,10.220589111077397,0,-0.82334060852415902,0.38453995642784305,0,0,0,0,0.77496694214876027,0,0,0,0,0,0
20/12/2020 12:00:00 am,9.8569613233477842,0,-0.68091403507348325,0.31728624734387056,0,0,0,0,0.71860570999248685,0,0,0,0,0,0
21/12/2020 12:00:00 am,9.5136761767878362,0,-0.63996758876907345,0.29668244220912532,0,0,0,0,0.65981069735673792,0,0,0,0,0,0
22/12/2020 12:00:00 am,9.1585587195448284,0,-0.67919759106577793,0.3240801338227699,0,0,0,0,0.61985333374107177,0,0,0,0,0,0
23/12/2020 12:00:00 am,8.8758561686777604,0,-0.5622439503148291,0.2795413994477618,0,0,0,0,0.5907390104895972,0,0,0,0,0,0
24/12/2020 12:00:00 am,8.6439509890691717,0,-0.58017931776829812,0.34827413815970959,0,0,0,0,0.66870765852943248,0,0,0,0,0,0
25/12/2020 12:00:00 am,8.4762516499149712,0,-0.44492075091745065,0.27722141176325099,0,0,0,0,0.63928794034805858,0,0,0,0,0,0
26/12/2020 12:00:00 am,8.3469583717860925,0,-0.33639335022945893,0.20710007210058073,0,0,0,0,0.59885487801971493,0,0,0,0,0,0
27/12/2020 12:00:00 am,8.2295242630512995,0,-0.30681375744320238,0.18937964870841026,0,0,0,0,0.55954769029094864,0,0,0,0,0,0
28/12/2020 12:00:00 am,8.1233053083180788,0,-0.27270015141968784,0.16648119668646663,0,0,0,0,0.51630991422301165,0,0,0,0,0,0
29/12/2020 12:00:00 am,8.0390896981774098,0,-0.2331634687234585,0.14894785858278983,0,0,0,0,0.47093722479129246,0,0,0,0,0,0
30/12/2020 12:00:00 am,7.9697517891423075,0,-0.24373231389744454,0.17439440486234165,0,0,0,0,0.44382265730330894,0,0,0,0,0,0
31/12/2020 12:00:00 am,7.9244986069593235,0,-0.21717056219106112,0.17191738000807696,0,0,0,0,0.4075098944330382,0,0,0,0,0,0
1/01/2021 12:00:00 am,7.8996855277902895,0,-0.21812652526584664,0.19331344609681209,0,0,0,0,0.37787281120154453,0,0,0,0,0,0
2/01/2021 12:00:00 am,7.9000798093924258,0,-0.22414355426064159,0.22453783586277723,0,0,0,0,0.34466580658080276,0,0,0,0,0,0
3/01/2021 12:00:00 am,7.9038650962267321,0,-0.21794905319600932,0.22173434003031611,0,0,0,0,0.37999210960503776,0,0,0,0,0,0
4/01/2021 12:00:00 am,7.9055999979995537,0,-0.25227944585362216,0.25401434762644381,0,0,0,0,0.46459855277570261,0,0,0,0,0,0
5/01/2021 12:00:00 am,7.9323726176654965,0,-0.20614387251237432,0.23291649217831667,0,0,0,0,0.43573712752751503,0,0,0,0,0,0
6/01/2021 12:00:00 am,7.9846406713367912,0,-0.18346144187327518,0.23572949554457057,0,0,0,0,0.39810528469559331,0,0,0,0,0,0
7/01/2021 12:00:00 am,8.0537780818154978,0,-0.1495627930701442,0.21870020354885022,0,0,0,0,0.36312027482840481,0,0,0,0,0,0
8/01/2021 12:00:00 am,8.2451374460045734,0,-0.20565280707676337,0.39701217126583943,0,0,0,0,0.74441407885239597,0,0,0,0,0,0
9/01/2021 12:00:00 am,8.4078075728449591,0,-0.15132795624562334,0.31399808308600918,0,0,0,0,0.71628428400068533,0,0,0,0,0,0
10/01/2021 12:00:00 am,8.5728192558992333,0,-0.140205544728639,0.30521722778291277,0,0,0,0,0.67017862893857227,0,0,0,0,0,0
11/01/2021 12:00:00 am,8.7369316768185818,0,-0.12549941379435126,0.2896118347137005,0,0,0,0,0.62809113092477065,0,0,0,0,0,0
12/01/2021 12:00:00 am,8.8794702681466404,0,-0.099916855296886098,0.24245544662494484,0,0,0,0,0.58677625454889359,0,0,0,0,0,0
13/01/2021 12:00:00 am,9.0555626298762046,0,-0.1070936330631298,0.28318599479269385,0,0,0,0,0.54983448930691781,0,0,0,0,0,0
14/01/2021 12:00:00 am,9.2378363240173549,0,-0.094965265374820973,0.27723895951597038,0,0,0,0,0.51280540588389711,0,0,0,0,0,0
15/01/2021 12:00:00 am,9.4200199865024974,0,-0.075641011960442484,0.25782467444558499,0,0,0,0,0.47870162645579589,0,0,0,0,0,0
16/01/2021 12:00:00 am,9.5804527855754369,0,-0.052775711474840392,0.21320851054778001,0,0,0,0,0.44632191687409978,0,0,0,0,0,0
17/01/2021 12:00:00 am,9.7449056415568514,0,-0.043217306956773172,0.20767016293818735,0,0,0,0,0.41417611214685807,0,0,0,0,0,0
18/01/2021 12:00:00 am,9.9649107289563013,0,-0.050500954954538102,0.27050604235398756,0,0,0,0,0.49412658992547875,0,0,0,0,0,0
19/01/2021 12:00:00 am,10.193246465520518,0,-0.036480649272691679,0.2648163858369082,0,0,0,0,0.56640767334461828,0,0,0,0,0,0
20/01/2021 12:00:00 am,10.492789447806537,0,-0.029173490736743801,0.3287164730227623,0,0,0,0,0.70699114741526081,0,0,0,0,0,0
21/01/2021 12:00:00 am,10.69903985010564,0,-0.015818934455912981,0.22206933675501683,0,0,0,0,0.70734057583503396,0,0,0,0,0,0
22/01/2021 12:00:00 am,10.93704511022159,0,-0.013252714912189489,0.2512579750281389,0,0,0,0,0.70747633114949926,0,0,0,0,0,0
23/01/2021 12:00:00 am,11.163990577560154,0,-0.0089657903543507445,0.23591125769291504,0,0,0,0,0.66308348508311743,0,0,0,0,0,0
24/01/2021 12:00:00 am,11.434660817415965,0,-0.005530461005786691,0.2762007008615972,0,0,0,0,0.62819504833451523,0,0,0,0,0,0
25/01/2021 12:00:00 am,11.697827101922497,0,-0.00023051734463308549,0.26339680185116598,0,0,0,0,0.60373154659262596,0,0,0,0,0,0
26/01/2021 12:00:00 am,11.986077156403374,0,0.0055016583937792518,0.28274839608709745,0,0,0,0,0.56187408774579128,0,0,0,0,0,0
27/01/2021 12:00:00 am,12.249922202029369,0,0.010389800864935239,0.25345524476106002,0,0,0,0,0.52244896236216554,0,0,0,0,0,0
28/01/2021 12:00:00 am,12.55729027009736,0,0.017940417418488508,0.28942765064950299,0,0,0,0,0.48865628653121673,0,0,0,0,0,0
29/01/2021 12:00:00 am,12.806680917773868,0,0.018092248447926451,0.23129839922858159,0,0,0,0,0.46376592512196652,0,0,0,0,0,0
30/01/2021 12:00:00 am,12.999831161663325,0,0.015895591659841557,0.17725465222961539,0,0,0,0,0.43151553607612864,0,0,0,0,0,0
31/01/2021 12:00:00 am,13.210648247665775,0,0.018318961691761615,0.19249812431068775,0,0,0,0,0.4015980273837032,0,0,0,0,0,0
1/02/2021 12:00:00 am,13.420681258233333,0,0.019192099347733915,0.19084091121982522,0,0,0,0,0.37656334515718665,0,0,0,0,0,0
2/02/2021 12:00:00 am,13.639918189688881,0,0.020653762695598488,0.19858316875994914,0,0,0,0,0.3516425133862322,0,0,0,0,0,0
3/02/2021 12:00:00 am,13.845029239651748,0,0.019753574579091548,0.18535747538377453,0,0,0,0,0.32799758576198551,0,0,0,0,0,0
4/02/2021 12:00:00 am,14.055673226943441,0,0.020520213691700206,0.19012377359999336,0,0,0,0,0.30899291895895303,0,0,0,0,0,0
5/02/2021 12:00:00 am,14.310103691753566,0,0.025017702426477939,0.22941276238364727,0,0,0,0,0.29094411627368089,0,0,0,0,0,0
6/02/2021 12:00:00 am,14.52289042365963,0,0.020902903195313627,0.19188382871075066,0,0,0,0,0.27291591763728662,0,0,0,0,0,0
7/02/2021 12:00:00 am,14.733488151600376,0,0.020428515518428725,0.19016921242231788,0,0,0,0,0.25509225530465296,0,0,0,0,0,0
8/02/2021 12:00:00 am,14.956020147309546,0,0.021278452613625376,0.20125354309554475,0,0,0,0,0.23961879091548358,0,0,0,0,0,0
9/02/2021 12:00:00 am,15.176099466093804,0,0.021112081688301032,0.19896723709595701,0,0,0,0,0.23204591404469138,0,0,0,0,0,0
10/02/2021 12:00:00 am,15.419548540155821,0,0.027659439079370074,0.215789634982647,0,0,0,0,0.29044307860055218,0,0,0,0,0,0
11/02/2021 12:00:00 am,15.624891269166643,0,0.02510970054811601,0.18023302846270467,0,0,0,0,0.31370634962707322,0,0,0,0,0,0
12/02/2021 12:00:00 am,15.803009370924647,0,0.021732028156279171,0.15638607360172449,0,0,0,0,0.29687372574687448,0,0,0,0,0,0
